,4307.T,UNH,2359.HK,MSFT ,NN.AS,CL,CBRE,5108.T,2892.TW,KLBN3.SA,INFY.NS,TD.TO,SW.PA
2023-10-24,0.01795918367346938,0.006576284348438488,0.006128438670544467,0.0036742117945081088,0.007778138133582191,0.012228978107475363,-0.00029912705344559143,-0.00678025034770513,0.0,-0.008988874498286892,-0.013701052396599911,-0.021896895657276927,-0.011677979944726413
2023-10-25,-0.0010692328254477967,0.009923851376488102,-0.02224574618831343,0.030678046428119332,-0.010067088749702191,0.007825471621039082,-0.016010768599545533,0.004551023980395641,-0.0019230865134290953,0.009070407250711954,-0.013891378906863872,0.0011713697220587793,0.008499213555090757
2023-10-26,-0.018196414236018144,-0.003489252455490477,-0.0005417448548702408,-0.03751430497421182,0.015932180113711558,-0.004495325086395829,0.010644722103141824,-0.010629029447638993,-0.0038535080959553047,0.004494378314206182,-0.007737014910744966,0.0063703263758252415,0.05241517502153914
2023-10-27,0.054783319705641764,-0.007002824418221865,0.06449861190506456,0.005855569930102389,-0.0003336746450099959,-0.017651900427008038,-0.004664423154742026,0.005635787249031354,0.005802660596490039,-0.01342292510897014,0.01537388294143982,-0.016147783760044554,-0.010742166498204253
2023-10-30,-0.027906976744186074,0.010158993181619058,0.04073319882187221,0.022740365833414655,0.004339154609073637,0.029112638406981528,0.02040813972760014,-0.02276707530647981,-0.0038460974665065484,-0.024943292857201427,-0.002390644993065405,0.013524142985425147,-0.004935871456159702
2023-10-31,0.04837852206273263,0.01050964627040507,-0.08023480619471035,0.0023716693805668765,0.005649720020999283,0.016784048988397915,0.027259205005786935,0.015591397849462396,0.0,-0.004650976414120822,-0.006281561386547785,0.0034978188175516234,-0.009126928600743933
2023-11-01,0.03701825557809335,-0.007394170570446668,-0.017553207722115993,0.023542700060690258,-0.0009914304830994647,-0.0025293188825781243,0.012258525359210903,0.025939650608787668,0.00965248139101793,0.0070091555244273795,-0.010413621562234132,0.00038728091468431813,0.011213414688563184
2023-11-02,0.01760391198044009,0.008521500197365306,-0.0005413689571127644,0.006501574688303036,0.016539861315625126,-0.0017349159600762443,0.02151295703539069,-0.006191950464396245,0.007648146352058349,0.006960643035961667,0.0118155298242697,0.029939343899620052,-0.008415801543449009
2023-11-03,0.002522825564632347,-0.00975506019271044,0.030877555578443072,0.012861679991238661,0.016270745442504175,0.000267334789445961,0.06011165092656179,0.005105572862582175,0.013282798799040485,0.006912527400252166,0.013794127706668435,0.01465989016577618,-0.014677968032609012
2023-11-06,0.007549430796884415,0.004821995556355763,0.04781918391378892,0.01057259386447873,0.0009606367942764926,0.0052125018877193785,-0.011708977300820433,0.015238915195867397,0.007490600052226792,0.009153129796418025,0.010258809617423204,0.004568968904047566,0.0052695765614096945
2023-11-07,-0.026641294005708804,0.008191794955932918,-0.013039071837064986,0.011219252275251446,-0.004798452253103047,0.0002659788951528963,-0.010649667498770277,-0.005766621438263231,-0.0018587452903288115,0.011337979328639225,0.0007126059753472802,-0.005039902156178555,-0.011088792904508704
2023-11-08,-0.00782013685239491,-0.0020453239613622554,-0.009146356828482416,0.00740580100622612,0.0,0.00013285267034368609,-0.005247569849971323,-0.0022176731490958224,0.0,0.0269059250520729,-0.009470945215179438,0.0007412596588094456,0.007951152062402489
2023-11-09,0.012315270935960632,0.004229351096183498,-0.01743586613581749,-0.006910819607005569,0.009321729427489212,-0.0013290600340281067,-0.025429423044197597,0.016584031458368953,-0.0018622066581845953,-0.019650637018027717,-0.011646262524712458,0.00543212890625,0.009304149716527377
2023-11-10,-0.009002433090024353,0.0041002262943530265,-0.012526143417640356,0.024896756010826415,-0.013057320139907125,0.0038594745526081553,0.01998604789755931,-0.02758156744029605,0.0018656809416561781,0.011135730234119734,-0.004327955361406399,0.006385027351153649,0.0
2023-11-13,-0.007365578197888523,0.002512860620365931,-0.004756838853071321,-0.00808835080840975,0.015488852719633517,0.006893764297528859,-0.002313215048127315,0.005880318228986603,0.0018622066581843733,-0.004405398314161979,0.003433592669770613,0.007686643002138949,0.011523028193344498
2023-11-14,0.0,-0.0038888720774822305,-0.020711678662062583,0.009790543279149855,0.00508420244369745,0.009348344205346582,0.06301149435094944,0.009800550206327419,0.0018587452903289226,0.004424891724706281,0.013450529597883953,0.012229109831878082,-0.00495288068303823
2023-11-15,0.013603759584466912,-0.0037931553579900745,0.04392628184175895,-0.001620373251247642,0.006955460845411876,-0.015523120069904639,0.00846800118092128,0.021454112038140627,0.007421114167998288,0.009911886257054414,0.013272013981008746,0.002990430676591327,0.00796411674064923
2023-11-16,0.00683260126891172,0.002618885700523599,-0.027012971159699695,0.01758324928692301,0.002511771514847494,0.006757680243558273,-0.00699739736692695,0.0041673612268711135,0.012891408747318422,0.009814605008551691,0.024388532019895326,-0.0005962483395716145,0.004938308941974556
2023-11-17,0.022297624818225836,-0.0065392709588010245,-0.005872963617686966,-0.016800933350932468,0.004697824129196393,-0.005264563150909729,0.0011530600175755357,-0.0011620185922974757,0.0018181193416393349,0.002159825501053536,-0.005086840239287849,0.011694459329957052,-0.003931233507994181
2023-11-20,-0.014461830251303986,-0.0022189533464404,0.034908700894376476,0.020521822935339662,-0.0021821541622768503,-0.0014554195248294155,-0.0002559078989327057,-0.01529001163370447,-0.003629782183832142,-0.006465399081884815,-0.0006608975061160871,0.0037744715667813455,-0.004933436375381128
2023-11-21,0.019485205677171047,0.008391051157523588,0.006746253618815423,-0.0115779861406341,-0.0074975906389874725,0.01457530749077729,-0.0028161957625219003,0.0015189873417722488,0.01457195043216597,0.002169195422491388,0.0016706281879781404,-0.0103407434688213,0.003470527087341191
2023-11-22,-0.004955167531854654,0.007728057789461618,-0.030927835051546393,0.012812605370183805,-0.00031476955422549135,0.009272549135463048,0.007188671984912798,0.0,-0.005385952843567687,0.017316001588548957,0.013064662146021533,-0.010211358322091302,0.0039525990691122725
2023-11-23,-0.006165520512212419,0.003071176401655773,0.010106350513214846,-0.0005557938612541502,0.0009446059958848618,0.0001940914840239394,0.0035049901744559353,0.00707785642062686,-0.0018050631130234196,-0.0021276576748903153,-0.00586503535584193,-0.0025191828567067143,0.007873971861287465
2023-11-24,-0.006203769983297525,0.003061773156191272,-0.02159026317273882,-0.0005561029398541972,0.00849325102195242,0.0001940538198299535,0.003492748126590506,0.007028112449799284,0.0,-0.01705755403487985,-0.008176626245256169,0.002405254895635034,-0.007812456796305933
2023-11-27,-0.004801920768307322,-0.0064155527090082876,0.00053816384867722,0.0031263882009366917,-0.004366852495324758,-0.0025869480605094086,-0.00012659329148256848,-0.002658690594881996,-0.00723330903141195,-0.002169195422491388,0.002765371504692693,-0.003359313550363341,-0.00885823124583851
2023-11-28,-0.00916767189384804,-0.005629237858345348,0.01291021642856971,0.010802744284916121,-0.002819553645763806,0.009856077424650556,0.00037973138350477775,0.009496834388537101,0.005464508250439204,0.015217263396605674,0.0009192484381277399,-0.005537487494433169,0.0029790641779170457
2023-11-29,0.005356708059410797,-0.010267789997430055,-0.009028130221404917,-0.010060114922162411,-0.0025133497925794446,0.00012834861286004084,0.004428678723613855,-0.004786268361115731,-0.0036231352786648685,0.008565416075410504,0.011714164404271976,0.008352529189060265,-0.01643560201248284
2023-11-30,0.005570356018406386,0.03362740829780608,-0.01929263657964997,0.00015836757985265848,0.0988976185716044,0.011427830264970629,-0.005290982407123113,0.01127694859038142,0.007272691683179122,-0.0339703571074198,-0.0030487470857134547,-0.006722751110108893,-0.009462481279671864
2023-12-01,-0.001685934489402685,-0.010506895250037007,0.0,-0.01161223998827976,0.0011464865642620836,-0.0008886593602562831,0.03102842712821796,0.0027877992784519634,-0.012635370868092632,-0.05934055381573433,-0.0019585441625409317,-0.010031353916962082,0.004674768177217681
2023-12-04,0.008443908323281013,0.0020470359809157124,-0.08797817542904718,-0.014338722536543558,0.0011451736380723165,0.0035578960552635763,0.00945825584607829,-0.008994276369582943,0.0,-0.009345847078262248,0.008297133066638374,0.004150852431812346,0.013048812491659678
2023-12-05,-0.01794258373205737,0.003611257683941549,-0.029358862047193846,0.009156347811421606,0.005433189021351925,-0.016459901196543614,-0.013020195800082401,0.006435643564356441,0.0,0.0,-0.007102144014378142,-0.0027963933973689237,0.021467750731081647
2023-12-06,0.016321559074299552,-0.0013266100675950465,0.024691358024691468,-0.009986044589318732,0.003981780155176695,-0.0027033867616844676,0.00419179306290407,0.019675356615838746,0.009140741298359734,0.0,0.013996422393939945,0.0029261826747994935,-0.006353806881912005
2023-12-07,-0.005752636625119822,-0.002292886099850011,-0.016265041856880602,0.005829784395951387,0.002549579448528849,0.0019362530465383276,0.014855822703542687,-0.01013024602026047,-0.005434809688059206,-0.014150869288273471,-0.005697635580178773,-0.01920741295919315,-0.0034432133384076913
2023-12-08,-0.030135004821600808,0.0027358782106714497,-0.006123698599583283,0.008842158434722469,0.004521046910752613,-0.005797533647427411,0.0003629177107165038,-0.02875243664717353,0.005464508250439204,0.0023920912791814963,0.01722491273584148,0.00409025569913779,-0.012339575119605373
2023-12-11,-0.00919711657966693,-0.011077408078129292,0.0024645341279310173,-0.007829471467659443,-0.002531649916157175,0.006090465619477792,-0.005321108095480254,0.016892456932597444,-0.0018116032293530315,0.009546657990580076,-0.001777168206199664,0.009504957693638127,0.001999015585445685
2023-12-12,0.00025087807325641087,0.003752166816556546,-0.011063325663923762,0.008295225400225537,-0.0008459892857135554,0.012235921634600633,0.0006079398390008706,-0.003453947368421084,-0.0018148197826908241,-0.002364064288412737,-0.00836409215443401,-0.00880412364209271,0.0014962706207932719
2023-12-13,0.005267118133935211,0.006028804586830416,-0.015537601583803573,-2.6736913014691055e-05,0.003104730719843962,0.010179451444663146,0.046172482156209504,-0.0004951312097706273,-0.0036364529999004525,0.035545119273516335,-0.018325969942279863,0.01887489298517342,-0.006175324355195966
2023-12-14,0.007734530938123818,-0.026903005898845755,0.006944483244326838,-0.022544548311795753,0.0036577729338542753,-0.0392996948049964,0.057723592436496274,-0.024273447820343463,0.007299306707827968,0.00686504239227137,0.03619734380391648,0.02131011277721795,-0.004209271116429547
2023-12-15,0.0108937855904927,-0.005840062844825078,0.006896589990693647,0.013117313165416533,0.0,0.009309122133437597,0.0005490617319137137,0.005415467930275808,-0.009057944966724074,-0.011363744735717773,0.05125050833837541,-0.009839974464366241,-0.005636050118956404
2023-12-18,-0.006857702669605725,-0.008604472372030325,-0.028019924215317293,0.005178924967655485,-0.005046159229557312,0.014029542148141338,0.003950840644208142,-0.015317286652078765,0.005484487877423616,-0.011494363751286873,-0.008901449956160934,-0.006226013696919552,-0.0002024094472460325
2023-12-19,0.013563501849568338,-0.004766897395906633,-0.01089053261089501,0.0016369673396803286,-0.0005635518968094555,0.0008967422112931001,-0.011696541927849857,0.0035897435897436214,-0.010909144683079575,0.0,-0.0038673742143578993,0.019518105380506467,-0.007086508011495241
2023-12-20,-0.010218978102189746,-0.01547589056485943,0.0,-0.007072856934487004,-0.002537359726262456,-0.009983345791846343,-0.007410748492433061,0.011752682677567794,-0.01102939450462359,0.009302379763931334,-0.014053791778118607,-0.0148901216654872,-0.005097810953210158
2023-12-21,-0.012045231071779794,0.0076561011437719095,0.010362734240704219,0.007878726097363176,-0.004239726437263669,0.007239886218946001,0.019723694167542938,0.0065656565656566634,-0.003717490580657956,0.011520909562857007,-0.00026036475377888557,0.016554669425549395,0.004304064014381659
2023-12-22,0.009703906444389121,0.0008270998533175256,-0.017307672745142222,0.0027841141606086417,0.0059608029293583,0.007572793096627173,0.004808160875755529,-0.006021073758153528,-0.0018656809416560671,-0.0022779618911090704,0.017513036727905273,0.004484362666888453,0.0044898942335052094
2023-12-25,0.00961064563824543,-0.000403559795649322,0.0031311273418086483,0.00016021362468388034,0.006602763309112136,0.005159244415866349,0.00538339057108006,0.009759380784115868,0.003738336426336364,0.0034246993659943215,-0.009093707025162434,0.003383428421411816,0.0021942080934314045
2023-12-26,-0.002196729314132284,-0.00013457424063612056,0.001040451328334191,5.339598679676705e-05,0.002186484264956823,0.0017109210786012685,0.001784854952372017,-0.011498083652724533,0.005586619974553342,0.001137670276656344,-0.003059053814214785,0.0011240064783391013,0.0007298013617558219
2023-12-27,0.009050880626223057,0.005307287223779156,0.0010393699145261337,-0.0015747513268661306,0.002181713981665334,0.000759078414711345,0.011121895826677664,0.0013486176668915384,0.007407371295987009,0.002272486686706543,0.014994025160266045,0.0011227445062407249,0.0007292691401443729
2023-12-28,-0.0046060606060606135,0.004036126313439858,0.03633997808517164,0.0032346657881858754,0.0008372530774161113,0.001769903822365304,0.0019222587179521522,-0.019360269360269355,0.009191150049384866,0.0022675720779274933,-0.002839608985515496,-0.004088767293925932,0.007287483082571766
2023-12-29,-0.001217730150998575,0.0029909434483548214,-0.005009411816188636,0.0020251805800926004,-0.0030675016307670777,0.005931363369180875,-0.007780892766021452,0.0025751072961373023,-0.0018215027501463643,0.0,-0.01263878647901695,0.004340208171050186,0.001004830689822267
